DATE,NASDAQ:AAPL,#REF!,NASDAQ:GOOG,#REF!,NASDAQ:MSFT,#REF!,NASDAQ:TSLA,#REF!,NYSE:GM,#REF!,NYSE:F,#REF!,TSE:TD,,TSE:BNS,,TSE:RY,
5/13/2014 16:00:00,21.21,8/5/2014 16:00:00,28.18,5/13/2014 16:00:00,40.42,5/13/2014 16:00:00,12.68,5/13/2014 16:00:00,35.15,5/13/2014 16:00:00,15.86,5/12/2014 16:00:00,52.19,5/12/2014 16:00:00,66.88,5/12/2014 16:00:00,73.53,
5/14/2014 16:00:00,21.21,8/6/2014 16:00:00,28.24,5/14/2014 16:00:00,40.24,5/14/2014 16:00:00,12.71,5/14/2014 16:00:00,34.94,5/14/2014 16:00:00,15.75,5/13/2014 16:00:00,52.34,5/13/2014 16:00:00,66.98,5/13/2014 16:00:00,73.58,
5/15/2014 16:00:00,21.03,8/7/2014 16:00:00,28.09,5/15/2014 16:00:00,39.6,5/15/2014 16:00:00,12.57,5/15/2014 16:00:00,34.36,5/15/2014 16:00:00,15.69,5/14/2014 16:00:00,52.3,5/14/2014 16:00:00,66.97,5/14/2014 16:00:00,73.52,
5/16/2014 16:00:00,21.34,8/8/2014 16:00:00,28.36,5/16/2014 16:00:00,39.83,5/16/2014 16:00:00,12.77,5/16/2014 16:00:00,34,5/16/2014 16:00:00,15.76,5/15/2014 16:00:00,51.86,5/15/2014 16:00:00,67.53,5/15/2014 16:00:00,73.2,
5/19/2014 16:00:00,21.59,8/11/2014 16:00:00,28.32,5/19/2014 16:00:00,39.75,5/19/2014 16:00:00,13.07,5/19/2014 16:00:00,34.25,5/19/2014 16:00:00,15.92,5/16/2014 16:00:00,51.61,5/16/2014 16:00:00,67.03,5/16/2014 16:00:00,72.84,
5/20/2014 16:00:00,21.6,8/12/2014 16:00:00,28.06,5/20/2014 16:00:00,39.68,5/20/2014 16:00:00,13.02,5/20/2014 16:00:00,33.07,5/20/2014 16:00:00,15.77,5/20/2014 16:00:00,51.56,5/20/2014 16:00:00,67.27,5/20/2014 16:00:00,73.4,
5/21/2014 16:00:00,21.65,8/13/2014 16:00:00,28.66,5/21/2014 16:00:00,40.35,5/21/2014 16:00:00,13.3,5/21/2014 16:00:00,33.46,5/21/2014 16:00:00,15.91,5/21/2014 16:00:00,51.9,5/21/2014 16:00:00,67.59,5/21/2014 16:00:00,74.29,
5/22/2014 16:00:00,21.69,8/14/2014 16:00:00,28.65,5/22/2014 16:00:00,40.1,5/22/2014 16:00:00,13.66,5/22/2014 16:00:00,33.42,5/22/2014 16:00:00,15.91,5/22/2014 16:00:00,53.25,5/22/2014 16:00:00,67.95,5/22/2014 16:00:00,75.46,
5/23/2014 16:00:00,21.93,8/15/2014 16:00:00,28.6,5/23/2014 16:00:00,40.12,5/23/2014 16:00:00,13.82,5/23/2014 16:00:00,33.63,5/23/2014 16:00:00,16.02,5/23/2014 16:00:00,53.39,5/23/2014 16:00:00,67.96,5/23/2014 16:00:00,75.3,
5/27/2014 16:00:00,22.34,8/18/2014 16:00:00,29.03,5/27/2014 16:00:00,40.19,5/27/2014 16:00:00,14.1,5/27/2014 16:00:00,33.94,5/27/2014 16:00:00,16.16,5/26/2014 16:00:00,53.61,5/26/2014 16:00:00,68,5/26/2014 16:00:00,75.25,
5/28/2014 16:00:00,22.29,8/19/2014 16:00:00,29.26,5/28/2014 16:00:00,40.01,5/28/2014 16:00:00,14.02,5/28/2014 16:00:00,34.59,5/28/2014 16:00:00,16.31,5/27/2014 16:00:00,53.93,5/27/2014 16:00:00,68.77,5/27/2014 16:00:00,75.32,
5/29/2014 16:00:00,22.69,8/20/2014 16:00:00,29.14,5/29/2014 16:00:00,40.34,5/29/2014 16:00:00,14.02,5/29/2014 16:00:00,34.45,5/29/2014 16:00:00,16.54,5/28/2014 16:00:00,53.88,5/28/2014 16:00:00,68.82,5/28/2014 16:00:00,75.16,
5/30/2014 16:00:00,22.61,8/21/2014 16:00:00,29.09,5/30/2014 16:00:00,40.94,5/30/2014 16:00:00,13.85,5/30/2014 16:00:00,34.58,5/30/2014 16:00:00,16.44,5/29/2014 16:00:00,53.6,5/29/2014 16:00:00,69.13,5/29/2014 16:00:00,74.76,
6/2/2014 16:00:00,22.45,8/22/2014 16:00:00,29.05,6/2/2014 16:00:00,40.79,6/2/2014 16:00:00,13.65,6/2/2014 16:00:00,34.86,6/2/2014 16:00:00,16.44,5/30/2014 16:00:00,53.76,5/30/2014 16:00:00,69.63,5/30/2014 16:00:00,74.64,
6/3/2014 16:00:00,22.77,8/25/2014 16:00:00,28.93,6/3/2014 16:00:00,40.29,6/3/2014 16:00:00,13.66,6/3/2014 16:00:00,35.26,6/3/2014 16:00:00,16.55,6/2/2014 16:00:00,53.99,6/2/2014 16:00:00,69.77,6/2/2014 16:00:00,74.66,
6/4/2014 16:00:00,23.03,8/26/2014 16:00:00,28.81,6/4/2014 16:00:00,40.32,6/4/2014 16:00:00,13.6,6/4/2014 16:00:00,36.52,6/4/2014 16:00:00,16.79,6/3/2014 16:00:00,54.35,6/3/2014 16:00:00,70.21,6/3/2014 16:00:00,74.56,
6/5/2014 16:00:00,23.12,8/27/2014 16:00:00,28.47,6/5/2014 16:00:00,41.21,6/5/2014 16:00:00,13.79,6/5/2014 16:00:00,36.27,6/5/2014 16:00:00,16.68,6/4/2014 16:00:00,54.7,6/4/2014 16:00:00,70.5,6/4/2014 16:00:00,74.9,
6/6/2014 16:00:00,23.06,8/28/2014 16:00:00,28.38,6/6/2014 16:00:00,41.48,6/6/2014 16:00:00,13.88,6/6/2014 16:00:00,36.55,6/6/2014 16:00:00,17.08,6/5/2014 16:00:00,54.53,6/5/2014 16:00:00,70.18,6/5/2014 16:00:00,74.57,
6/9/2014 16:00:00,23.43,8/29/2014 16:00:00,28.5,6/9/2014 16:00:00,41.27,6/9/2014 16:00:00,13.69,6/9/2014 16:00:00,36.5,6/9/2014 16:00:00,17,6/6/2014 16:00:00,54.87,6/6/2014 16:00:00,70.47,6/6/2014 16:00:00,74.73,
6/10/2014 16:00:00,23.56,9/2/2014 16:00:00,28.79,6/10/2014 16:00:00,41.11,6/10/2014 16:00:00,13.49,6/10/2014 16:00:00,36.4,6/10/2014 16:00:00,17.01,6/9/2014 16:00:00,55.24,6/9/2014 16:00:00,70.71,6/9/2014 16:00:00,75.24,
6/11/2014 16:00:00,23.47,9/3/2014 16:00:00,28.82,6/11/2014 16:00:00,40.86,6/11/2014 16:00:00,13.63,6/11/2014 16:00:00,36.12,6/11/2014 16:00:00,16.9,6/10/2014 16:00:00,54.99,6/10/2014 16:00:00,70.83,6/10/2014 16:00:00,75.23,
6/12/2014 16:00:00,23.07,9/4/2014 16:00:00,29.02,6/12/2014 16:00:00,40.58,6/12/2014 16:00:00,13.57,6/12/2014 16:00:00,35.52,6/12/2014 16:00:00,16.52,6/11/2014 16:00:00,54.64,6/11/2014 16:00:00,70.63,6/11/2014 16:00:00,74.86,
6/13/2014 16:00:00,22.82,9/5/2014 16:00:00,29.22,6/13/2014 16:00:00,41.23,6/13/2014 16:00:00,13.76,6/13/2014 16:00:00,35.63,6/13/2014 16:00:00,16.56,6/12/2014 16:00:00,54.37,6/12/2014 16:00:00,70.4,6/12/2014 16:00:00,74.69,
6/16/2014 16:00:00,23.05,9/8/2014 16:00:00,29.41,6/16/2014 16:00:00,41.5,6/16/2014 16:00:00,14.97,6/16/2014 16:00:00,36.06,6/16/2014 16:00:00,16.63,6/13/2014 16:00:00,54.18,6/13/2014 16:00:00,70.52,6/13/2014 16:00:00,75.23,
6/17/2014 16:00:00,23.02,9/9/2014 16:00:00,28.97,6/17/2014 16:00:00,41.68,6/17/2014 16:00:00,15.44,6/17/2014 16:00:00,36.36,6/17/2014 16:00:00,16.79,6/16/2014 16:00:00,54.33,6/16/2014 16:00:00,71.07,6/16/2014 16:00:00,75.12,
6/18/2014 16:00:00,23.05,9/10/2014 16:00:00,29.08,6/18/2014 16:00:00,41.65,6/18/2014 16:00:00,15.14,6/18/2014 16:00:00,36.3,6/18/2014 16:00:00,16.83,6/17/2014 16:00:00,54.59,6/17/2014 16:00:00,71.01,6/17/2014 16:00:00,75.18,
6/19/2014 16:00:00,22.97,9/11/2014 16:00:00,28.99,6/19/2014 16:00:00,41.51,6/19/2014 16:00:00,15.19,6/19/2014 16:00:00,36.37,6/19/2014 16:00:00,16.78,6/18/2014 16:00:00,54.85,6/18/2014 16:00:00,71.21,6/18/2014 16:00:00,75.36,
6/20/2014 16:00:00,22.73,9/12/2014 16:00:00,28.7,6/20/2014 16:00:00,41.68,6/20/2014 16:00:00,15.31,6/20/2014 16:00:00,36.22,6/20/2014 16:00:00,16.67,6/19/2014 16:00:00,54.72,6/19/2014 16:00:00,70.78,6/19/2014 16:00:00,75.1,
6/23/2014 16:00:00,22.71,9/15/2014 16:00:00,28.58,6/23/2014 16:00:00,41.99,6/23/2014 16:00:00,15.81,6/23/2014 16:00:00,36.67,6/23/2014 16:00:00,16.88,6/20/2014 16:00:00,54.8,6/20/2014 16:00:00,70.9,6/20/2014 16:00:00,74.97,
6/24/2014 16:00:00,22.57,9/16/2014 16:00:00,28.92,6/24/2014 16:00:00,41.75,6/24/2014 16:00:00,15.5,6/24/2014 16:00:00,36.58,6/24/2014 16:00:00,16.97,6/23/2014 16:00:00,54.61,6/23/2014 16:00:00,71.19,6/23/2014 16:00:00,75.19,
6/25/2014 16:00:00,22.59,9/17/2014 16:00:00,29.16,6/25/2014 16:00:00,42.03,6/25/2014 16:00:00,15.79,6/25/2014 16:00:00,37.09,6/25/2014 16:00:00,17.2,6/24/2014 16:00:00,54.29,6/24/2014 16:00:00,71.18,6/24/2014 16:00:00,75.08,
6/26/2014 16:00:00,22.73,9/18/2014 16:00:00,29.38,6/26/2014 16:00:00,41.72,6/26/2014 16:00:00,15.71,6/26/2014 16:00:00,36.9,6/26/2014 16:00:00,17.2,6/25/2014 16:00:00,54.23,6/25/2014 16:00:00,70.91,6/25/2014 16:00:00,74.89,
6/27/2014 16:00:00,23,9/19/2014 16:00:00,29.72,6/27/2014 16:00:00,42.25,6/27/2014 16:00:00,15.94,6/27/2014 16:00:00,36.62,6/27/2014 16:00:00,17.28,6/26/2014 16:00:00,54.3,6/26/2014 16:00:00,71.43,6/26/2014 16:00:00,75.34,
6/30/2014 16:00:00,23.23,9/22/2014 16:00:00,29.29,6/30/2014 16:00:00,41.7,6/30/2014 16:00:00,16,6/30/2014 16:00:00,36.3,6/30/2014 16:00:00,17.24,6/27/2014 16:00:00,54.82,6/27/2014 16:00:00,71.28,6/27/2014 16:00:00,76.03,
7/1/2014 16:00:00,23.38,9/23/2014 16:00:00,28.98,7/1/2014 16:00:00,41.87,7/1/2014 16:00:00,15.98,7/1/2014 16:00:00,37.59,7/1/2014 16:00:00,17.21,6/30/2014 16:00:00,54.93,6/30/2014 16:00:00,71.14,6/30/2014 16:00:00,76.28,
7/2/2014 16:00:00,23.37,9/24/2014 16:00:00,29.32,7/2/2014 16:00:00,41.9,7/2/2014 16:00:00,15.3,7/2/2014 16:00:00,37.74,7/2/2014 16:00:00,17.22,7/2/2014 16:00:00,55.06,7/2/2014 16:00:00,71.34,7/2/2014 16:00:00,77.01,
7/3/2014 16:00:00,23.51,9/25/2014 16:00:00,28.67,7/3/2014 16:00:00,41.8,7/3/2014 16:00:00,15.28,7/3/2014 16:00:00,37.74,7/3/2014 16:00:00,17.32,7/3/2014 16:00:00,55.12,7/3/2014 16:00:00,71.66,7/3/2014 16:00:00,77.11,
7/7/2014 16:00:00,23.99,9/26/2014 16:00:00,28.78,7/7/2014 16:00:00,41.99,7/7/2014 16:00:00,14.84,7/7/2014 16:00:00,37.44,7/7/2014 16:00:00,17.32,7/4/2014 16:00:00,55.28,7/4/2014 16:00:00,71.8,7/4/2014 16:00:00,77.16,
7/8/2014 16:00:00,23.84,9/29/2014 16:00:00,28.74,7/8/2014 16:00:00,41.78,7/8/2014 16:00:00,14.6,7/8/2014 16:00:00,37.58,7/8/2014 16:00:00,17.11,7/7/2014 16:00:00,55.05,7/7/2014 16:00:00,72.25,7/7/2014 16:00:00,77.56,
7/9/2014 16:00:00,23.85,9/30/2014 16:00:00,28.79,7/9/2014 16:00:00,41.67,7/9/2014 16:00:00,14.87,7/9/2014 16:00:00,37.97,7/9/2014 16:00:00,17.43,7/8/2014 16:00:00,54.99,7/8/2014 16:00:00,71.89,7/8/2014 16:00:00,77.83,
7/10/2014 16:00:00,23.76,10/1/2014 16:00:00,28.34,7/10/2014 16:00:00,41.69,7/10/2014 16:00:00,14.63,7/10/2014 16:00:00,37.75,7/10/2014 16:00:00,17.3,7/9/2014 16:00:00,55.3,7/9/2014 16:00:00,72.16,7/9/2014 16:00:00,78.5,
7/11/2014 16:00:00,23.81,10/2/2014 16:00:00,28.43,7/11/2014 16:00:00,42.09,7/11/2014 16:00:00,14.54,7/11/2014 16:00:00,37.95,7/11/2014 16:00:00,17.47,7/10/2014 16:00:00,55.17,7/10/2014 16:00:00,72.03,7/10/2014 16:00:00,78.34,
7/14/2014 16:00:00,24.11,10/3/2014 16:00:00,28.69,7/14/2014 16:00:00,42.14,7/14/2014 16:00:00,15.11,7/14/2014 16:00:00,37.7,7/14/2014 16:00:00,17.55,7/11/2014 16:00:00,55.05,7/11/2014 16:00:00,72.02,7/11/2014 16:00:00,78.34,
7/15/2014 16:00:00,23.83,10/6/2014 16:00:00,28.79,7/15/2014 16:00:00,42.45,7/15/2014 16:00:00,14.64,7/15/2014 16:00:00,37.58,7/15/2014 16:00:00,17.54,7/14/2014 16:00:00,55.23,7/14/2014 16:00:00,72.49,7/14/2014 16:00:00,78.76,
7/16/2014 16:00:00,23.7,10/7/2014 16:00:00,28.11,7/16/2014 16:00:00,44.08,7/16/2014 16:00:00,14.48,7/16/2014 16:00:00,37.48,7/16/2014 16:00:00,17.8,7/15/2014 16:00:00,55.25,7/15/2014 16:00:00,72.76,7/15/2014 16:00:00,79.19,
7/17/2014 16:00:00,23.27,10/8/2014 16:00:00,28.55,7/17/2014 16:00:00,44.53,7/17/2014 16:00:00,14.36,7/17/2014 16:00:00,37.1,7/17/2014 16:00:00,17.74,7/16/2014 16:00:00,55.52,7/16/2014 16:00:00,73.22,7/16/2014 16:00:00,79.7,
7/18/2014 16:00:00,23.61,10/9/2014 16:00:00,27.97,7/18/2014 16:00:00,44.69,7/18/2014 16:00:00,14.67,7/18/2014 16:00:00,37.41,7/18/2014 16:00:00,17.72,7/17/2014 16:00:00,55.39,7/17/2014 16:00:00,72.89,7/17/2014 16:00:00,79.78,
7/21/2014 16:00:00,23.48,10/10/2014 16:00:00,27.15,7/21/2014 16:00:00,44.84,7/21/2014 16:00:00,14.7,7/21/2014 16:00:00,37.43,7/21/2014 16:00:00,17.7,7/18/2014 16:00:00,55.49,7/18/2014 16:00:00,73.01,7/18/2014 16:00:00,79.7,
7/22/2014 16:00:00,23.68,10/13/2014 16:00:00,26.59,7/22/2014 16:00:00,44.83,7/22/2014 16:00:00,14.64,7/22/2014 16:00:00,37.76,7/22/2014 16:00:00,17.82,7/21/2014 16:00:00,55.44,7/21/2014 16:00:00,72.81,7/21/2014 16:00:00,79.95,
7/23/2014 16:00:00,24.3,10/14/2014 16:00:00,26.82,7/23/2014 16:00:00,44.87,7/23/2014 16:00:00,14.83,7/23/2014 16:00:00,37.41,7/23/2014 16:00:00,17.78,7/22/2014 16:00:00,55.67,7/22/2014 16:00:00,73.32,7/22/2014 16:00:00,79.4,
7/24/2014 16:00:00,24.26,10/15/2014 16:00:00,26.43,7/24/2014 16:00:00,44.4,7/24/2014 16:00:00,14.9,7/24/2014 16:00:00,35.74,7/24/2014 16:00:00,17.84,7/23/2014 16:00:00,55.75,7/23/2014 16:00:00,73.11,7/23/2014 16:00:00,79.26,
7/25/2014 16:00:00,24.42,10/16/2014 16:00:00,26.15,7/25/2014 16:00:00,44.5,7/25/2014 16:00:00,14.9,7/25/2014 16:00:00,35.07,7/25/2014 16:00:00,17.62,7/24/2014 16:00:00,55.95,7/24/2014 16:00:00,73.3,7/24/2014 16:00:00,79.31,
7/28/2014 16:00:00,24.76,10/17/2014 16:00:00,25.49,7/28/2014 16:00:00,43.97,7/28/2014 16:00:00,14.99,7/28/2014 16:00:00,34.9,7/28/2014 16:00:00,17.64,7/25/2014 16:00:00,56.52,7/25/2014 16:00:00,73.53,7/25/2014 16:00:00,79.89,
7/29/2014 16:00:00,24.6,10/20/2014 16:00:00,25.97,7/29/2014 16:00:00,43.89,7/29/2014 16:00:00,15,7/29/2014 16:00:00,34.45,7/29/2014 16:00:00,17.57,7/28/2014 16:00:00,56.8,7/28/2014 16:00:00,73.8,7/28/2014 16:00:00,79.87,
7/30/2014 16:00:00,24.54,10/21/2014 16:00:00,26.25,7/30/2014 16:00:00,43.58,7/30/2014 16:00:00,15.26,7/30/2014 16:00:00,34.31,7/30/2014 16:00:00,17.46,7/29/2014 16:00:00,56.86,7/29/2014 16:00:00,73.84,7/29/2014 16:00:00,79.88,
7/31/2014 16:00:00,23.9,10/22/2014 16:00:00,26.56,7/31/2014 16:00:00,43.16,7/31/2014 16:00:00,14.89,7/31/2014 16:00:00,33.82,7/31/2014 16:00:00,17.02,7/30/2014 16:00:00,57.3,7/30/2014 16:00:00,74.35,7/30/2014 16:00:00,80.66,
8/1/2014 16:00:00,24.03,10/23/2014 16:00:00,27.12,8/1/2014 16:00:00,42.86,8/1/2014 16:00:00,15.55,8/1/2014 16:00:00,33.44,8/1/2014 16:00:00,16.81,7/31/2014 16:00:00,57.02,7/31/2014 16:00:00,74.01,7/31/2014 16:00:00,80.47,
8/4/2014 16:00:00,23.9,10/24/2014 16:00:00,26.92,8/4/2014 16:00:00,43.37,8/4/2014 16:00:00,15.9,8/4/2014 16:00:00,33.61,8/4/2014 16:00:00,17.02,8/1/2014 16:00:00,56.52,8/1/2014 16:00:00,73.48,8/1/2014 16:00:00,79.37,
8/5/2014 16:00:00,23.78,10/27/2014 16:00:00,26.96,8/5/2014 16:00:00,43.08,8/5/2014 16:00:00,15.9,8/5/2014 16:00:00,33.36,8/5/2014 16:00:00,16.87,8/5/2014 16:00:00,56.24,8/5/2014 16:00:00,73.32,8/5/2014 16:00:00,79.57,
8/6/2014 16:00:00,23.74,10/28/2014 16:00:00,27.37,8/6/2014 16:00:00,42.74,8/6/2014 16:00:00,16.6,8/6/2014 16:00:00,33.4,8/6/2014 16:00:00,16.98,8/6/2014 16:00:00,56.42,8/6/2014 16:00:00,72.91,8/6/2014 16:00:00,79.73,
8/7/2014 16:00:00,23.62,10/29/2014 16:00:00,27.39,8/7/2014 16:00:00,43.23,8/7/2014 16:00:00,16.83,8/7/2014 16:00:00,33.11,8/7/2014 16:00:00,16.82,8/7/2014 16:00:00,55.94,8/7/2014 16:00:00,72.19,8/7/2014 16:00:00,79.39,
8/8/2014 16:00:00,23.69,10/30/2014 16:00:00,27.44,8/8/2014 16:00:00,43.2,8/8/2014 16:00:00,16.54,8/8/2014 16:00:00,33.53,8/8/2014 16:00:00,17.09,8/8/2014 16:00:00,55.59,8/8/2014 16:00:00,71.55,8/8/2014 16:00:00,78.96,
8/11/2014 16:00:00,24,10/31/2014 16:00:00,27.88,8/11/2014 16:00:00,43.2,8/11/2014 16:00:00,17.29,8/11/2014 16:00:00,33.8,8/11/2014 16:00:00,17.17,8/11/2014 16:00:00,56.48,8/11/2014 16:00:00,72.05,8/11/2014 16:00:00,79.37,
8/12/2014 16:00:00,23.99,11/3/2014 16:00:00,27.69,8/12/2014 16:00:00,43.52,8/12/2014 16:00:00,17.33,8/12/2014 16:00:00,33.7,8/12/2014 16:00:00,17.21,8/12/2014 16:00:00,56.64,8/12/2014 16:00:00,72.22,8/12/2014 16:00:00,79.64,
8/13/2014 16:00:00,24.31,11/4/2014 16:00:00,27.63,8/13/2014 16:00:00,44.08,8/13/2014 16:00:00,17.35,8/13/2014 16:00:00,33.95,8/13/2014 16:00:00,17.42,8/13/2014 16:00:00,56.49,8/13/2014 16:00:00,72.35,8/13/2014 16:00:00,79.55,
8/14/2014 16:00:00,24.38,11/5/2014 16:00:00,27.22,8/14/2014 16:00:00,44.27,8/14/2014 16:00:00,17.43,8/14/2014 16:00:00,33.95,8/14/2014 16:00:00,17.43,8/14/2014 16:00:00,56.9,8/14/2014 16:00:00,72.69,8/14/2014 16:00:00,80.14,
8/15/2014 16:00:00,24.5,11/6/2014 16:00:00,27.03,8/15/2014 16:00:00,44.79,8/15/2014 16:00:00,17.47,8/15/2014 16:00:00,33.84,8/15/2014 16:00:00,17.31,8/15/2014 16:00:00,56.65,8/15/2014 16:00:00,72.4,8/15/2014 16:00:00,79.85,
8/18/2014 16:00:00,24.79,11/7/2014 16:00:00,26.98,8/18/2014 16:00:00,45.11,8/18/2014 16:00:00,17.33,8/18/2014 16:00:00,34.4,8/18/2014 16:00:00,17.43,8/18/2014 16:00:00,56.96,8/18/2014 16:00:00,72.55,8/18/2014 16:00:00,80.41,
8/19/2014 16:00:00,25.13,11/10/2014 16:00:00,27.3,8/19/2014 16:00:00,45.33,8/19/2014 16:00:00,17.12,8/19/2014 16:00:00,34.57,8/19/2014 16:00:00,17.36,8/19/2014 16:00:00,57.22,8/19/2014 16:00:00,73.19,8/19/2014 16:00:00,81.6,
8/20/2014 16:00:00,25.14,11/11/2014 16:00:00,27.44,8/20/2014 16:00:00,44.95,8/20/2014 16:00:00,17.05,8/20/2014 16:00:00,34.53,8/20/2014 16:00:00,17.41,8/20/2014 16:00:00,57.55,8/20/2014 16:00:00,73.49,8/20/2014 16:00:00,81.6,
8/21/2014 16:00:00,25.15,11/12/2014 16:00:00,27.29,8/21/2014 16:00:00,45.22,8/21/2014 16:00:00,16.96,8/21/2014 16:00:00,34.6,8/21/2014 16:00:00,17.4,8/21/2014 16:00:00,57.9,8/21/2014 16:00:00,73.8,8/21/2014 16:00:00,81.66,
8/22/2014 16:00:00,25.33,11/13/2014 16:00:00,27.19,8/22/2014 16:00:00,45.15,8/22/2014 16:00:00,17.12,8/22/2014 16:00:00,34.24,8/22/2014 16:00:00,17.17,8/22/2014 16:00:00,57.67,8/22/2014 16:00:00,73.5,8/22/2014 16:00:00,80.8,
8/25/2014 16:00:00,25.39,11/14/2014 16:00:00,27.15,8/25/2014 16:00:00,45.17,8/25/2014 16:00:00,17.5,8/25/2014 16:00:00,34.67,8/25/2014 16:00:00,17.23,8/25/2014 16:00:00,57.82,8/25/2014 16:00:00,74.19,8/25/2014 16:00:00,80.98,
8/26/2014 16:00:00,25.22,11/17/2014 16:00:00,26.75,8/26/2014 16:00:00,45.01,8/26/2014 16:00:00,17.45,8/26/2014 16:00:00,34.85,8/26/2014 16:00:00,17.19,8/26/2014 16:00:00,57.58,8/26/2014 16:00:00,72.45,8/26/2014 16:00:00,80.68,
8/27/2014 16:00:00,25.53,11/18/2014 16:00:00,26.68,8/27/2014 16:00:00,44.87,8/27/2014 16:00:00,17.55,8/27/2014 16:00:00,34.71,8/27/2014 16:00:00,17.36,8/27/2014 16:00:00,57.82,8/27/2014 16:00:00,72.35,8/27/2014 16:00:00,80.98,
8/28/2014 16:00:00,25.56,11/19/2014 16:00:00,26.78,8/28/2014 16:00:00,44.88,8/28/2014 16:00:00,17.59,8/28/2014 16:00:00,34.68,8/28/2014 16:00:00,17.42,8/28/2014 16:00:00,57.38,8/28/2014 16:00:00,71.66,8/28/2014 16:00:00,80.55,
8/29/2014 16:00:00,25.63,11/20/2014 16:00:00,26.67,8/29/2014 16:00:00,45.43,8/29/2014 16:00:00,17.98,8/29/2014 16:00:00,34.8,8/29/2014 16:00:00,17.41,8/29/2014 16:00:00,57.25,8/29/2014 16:00:00,72.04,8/29/2014 16:00:00,80.77,
9/2/2014 16:00:00,25.83,11/21/2014 16:00:00,26.8,9/2/2014 16:00:00,45.09,9/2/2014 16:00:00,18.94,9/2/2014 16:00:00,34.8,9/2/2014 16:00:00,17.6,9/2/2014 16:00:00,57.3,9/2/2014 16:00:00,72.27,9/2/2014 16:00:00,81.14,
9/3/2014 16:00:00,24.74,11/24/2014 16:00:00,26.89,9/3/2014 16:00:00,44.96,9/3/2014 16:00:00,18.75,9/3/2014 16:00:00,34.47,9/3/2014 16:00:00,17.47,9/3/2014 16:00:00,57.72,9/3/2014 16:00:00,72.16,9/3/2014 16:00:00,81.19,
9/4/2014 16:00:00,24.53,11/25/2014 16:00:00,26.98,9/4/2014 16:00:00,45.26,9/4/2014 16:00:00,19.07,9/4/2014 16:00:00,34.63,9/4/2014 16:00:00,17.27,9/4/2014 16:00:00,57.78,9/4/2014 16:00:00,72.12,9/4/2014 16:00:00,81.11,
9/5/2014 16:00:00,24.74,11/26/2014 16:00:00,26.94,9/5/2014 16:00:00,45.91,9/5/2014 16:00:00,18.49,9/5/2014 16:00:00,34.58,9/5/2014 16:00:00,17.14,9/5/2014 16:00:00,57.48,9/5/2014 16:00:00,72.07,9/5/2014 16:00:00,80.76,
9/8/2014 16:00:00,24.59,11/28/2014 16:00:00,27.02,9/8/2014 16:00:00,46.47,9/8/2014 16:00:00,18.81,9/8/2014 16:00:00,33.24,9/8/2014 16:00:00,16.8,9/8/2014 16:00:00,57.44,9/8/2014 16:00:00,71.87,9/8/2014 16:00:00,80.81,
9/9/2014 16:00:00,24.5,12/1/2014 16:00:00,26.62,9/9/2014 16:00:00,46.76,9/9/2014 16:00:00,18.57,9/9/2014 16:00:00,33.07,9/9/2014 16:00:00,16.63,9/9/2014 16:00:00,57.46,9/9/2014 16:00:00,72.2,9/9/2014 16:00:00,81.21,
9/10/2014 16:00:00,25.25,12/2/2014 16:00:00,26.61,9/10/2014 16:00:00,46.84,9/10/2014 16:00:00,18.74,9/10/2014 16:00:00,33.29,9/10/2014 16:00:00,16.63,9/10/2014 16:00:00,57.63,9/10/2014 16:00:00,72.36,9/10/2014 16:00:00,81.24,
9/11/2014 16:00:00,25.36,12/3/2014 16:00:00,26.49,9/11/2014 16:00:00,47,9/11/2014 16:00:00,18.69,9/11/2014 16:00:00,33.61,9/11/2014 16:00:00,16.66,9/11/2014 16:00:00,57.59,9/11/2014 16:00:00,72.76,9/11/2014 16:00:00,81.86,
9/12/2014 16:00:00,25.42,12/4/2014 16:00:00,26.79,9/12/2014 16:00:00,46.7,9/12/2014 16:00:00,18.61,9/12/2014 16:00:00,33.27,9/12/2014 16:00:00,16.59,9/12/2014 16:00:00,57.77,9/12/2014 16:00:00,72.97,9/12/2014 16:00:00,82.16,
9/15/2014 16:00:00,25.41,12/5/2014 16:00:00,26.19,9/15/2014 16:00:00,46.24,9/15/2014 16:00:00,16.92,9/15/2014 16:00:00,33.63,9/15/2014 16:00:00,16.47,9/15/2014 16:00:00,57.6,9/15/2014 16:00:00,73.02,9/15/2014 16:00:00,81.88,
9/16/2014 16:00:00,25.22,12/8/2014 16:00:00,26.28,9/16/2014 16:00:00,46.76,9/16/2014 16:00:00,17.38,9/16/2014 16:00:00,33.71,9/16/2014 16:00:00,16.52,9/16/2014 16:00:00,57.47,9/16/2014 16:00:00,73.13,9/16/2014 16:00:00,82.3,
9/17/2014 16:00:00,25.4,12/9/2014 16:00:00,26.6,9/17/2014 16:00:00,46.52,9/17/2014 16:00:00,17.43,9/17/2014 16:00:00,33.85,9/17/2014 16:00:00,16.53,9/17/2014 16:00:00,57.35,9/17/2014 16:00:00,72.97,9/17/2014 16:00:00,82.46,
9/18/2014 16:00:00,25.45,12/10/2014 16:00:00,26.23,9/18/2014 16:00:00,46.68,9/18/2014 16:00:00,17.59,9/18/2014 16:00:00,34.03,9/18/2014 16:00:00,16.58,9/18/2014 16:00:00,57.56,9/18/2014 16:00:00,72.94,9/18/2014 16:00:00,83.11,
